"STATEICP","COUNTYICP","AGE","RACE","RACED"\
5,0,62,1,100\
5,30,44,8,826\
5,30,22,8,826\
5,30,18,8,826\
5,70,24,7,700\
5,70,26,7,700\
5,70,6,1,100\
5,70,4,1,100\
5,70,1,1,100\
5,70,28,8,826\
5,70,7,8,826\
5,70,19,8,826\
5,0,53,1,100\
5,0,21,1,100\
5,0,18,1,100\
5,70,60,1,100\
5,70,61,1,100\
5,70,30,1,100\
5,70,44,1,100\
5,70,50,1,100\
5,70,41,1,100\
5,70,32,1,100\
5,70,53,7,700\
5,70,19,7,700\
5,70,19,7,700\
5,30,61,1,100\
5,90,43,1,100\
5,70,65,1,100\
5,90,80,1,100\
5,70,63,1,100\
5,70,60,1,100\
5,70,19,1,100\
5,70,61,1,100\
5,70,32,1,100\
5,70,29,1,100\
5,70,51,1,100\
5,70,44,1,100\
5,70,16,1,100\
5,70,42,7,700\
5,70,42,7,700\
5,70,16,7,700\
5,70,11,7,700\
5,0,32,1,100\
5,30,58,1,100\
5,70,48,1,100\
5,70,47,1,100\
5,70,25,1,100\
5,70,20,1,100\
5,70,63,1,100\
5,70,68,8,826\
5,0,74,1,100\
5,0,69,1,100\
5,0,39,1,100\
5,70,52,1,100\
5,70,53,1,100\
5,90,72,1,100\
5,90,73,1,100\
5,70,81,7,700\
5,70,33,7,700\
5,70,27,7,700\
5,70,17,7,700\
5,70,9,7,700\
5,70,4,7,700\
5,30,39,1,100\
5,30,33,1,100\
5,70,77,1,100\
5,90,51,1,100\
5,30,69,1,100\
5,70,42,1,100\
5,70,48,1,100\
5,70,24,1,100\
5,70,20,1,100\
5,70,13,1,100\
5,70,57,1,100\
5,70,56,1,100\
5,70,82,1,100\
5,70,69,1,100\
5,70,57,1,100\
5,70,60,1,100\
5,70,31,1,100\
5,70,2,1,100\
5,70,24,1,100\
5,70,22,8,826\
5,70,36,1,100\
5,70,6,1,100\
5,70,3,1,100\
5,70,1,1,100\
5,70,57,1,100\
5,70,15,1,100\
5,70,12,1,100\
5,70,1,1,100\
5,30,37,1,100\
5,30,49,1,100\
5,30,17,1,100\
5,30,13,1,100\
5,30,12,1,100\
5,30,12,1,100\
5,70,42,1,100\
5,70,46,1,100\
5,70,15,1,100\
5,70,3,1,100\
5,70,66,1,100\
5,90,52,1,100\
5,90,21,1,100\
5,90,16,1,100\
5,30,72,1,100\
5,70,52,2,200\
5,70,54,2,200\
5,30,83,1,100\
5,30,31,1,100\
5,0,40,1,100\
5,0,40,1,100\
5,0,4,1,100\
5,70,76,1,100\
5,70,74,1,100\
5,0,78,1,100\
5,0,75,1,100\
5,90,62,1,100\
5,90,62,1,100\
5,0,61,1,100\
5,90,73,1,100\
5,90,66,1,100\
5,0,65,1,100\
5,70,31,1,100\
5,70,37,8,826\
5,70,90,1,100\
5,70,80,1,100\
5,70,77,1,100\
5,70,55,1,100\
5,90,88,1,100\
5,0,79,1,100\
5,0,63,1,100\
5,30,82,1,100\
5,30,80,1,100\
5,70,43,9,904\
5,70,44,1,100\
5,70,17,1,100\
5,70,16,1,100\
5,30,75,1,100\
5,30,77,1,100\
5,70,87,1,100\
5,70,81,1,100\
5,0,41,8,826\
5,0,51,1,100\
5,70,69,1,100\
5,70,67,1,100\
5,70,66,1,100\
5,70,66,1,100\
5,70,74,7,700\
5,70,60,1,100\
5,70,61,1,100\
5,30,38,1,100\
5,70,88,1,100\
5,0,34,1,100\
5,30,30,1,100\
5,30,30,1,100\
5,70,50,8,826\
5,70,37,1,100\
5,70,37,1,100\
5,30,33,1,100\
5,30,53,1,100\
5,30,60,1,100\
5,30,25,1,100\
5,70,71,1,100\
5,70,69,1,100\
5,90,21,1,100\
5,90,21,1,100\
5,90,21,1,100\
5,90,21,1,100\
5,70,69,1,100\
5,70,57,6,662\
5,70,55,6,662\
5,70,26,6,662\
5,30,57,1,100\
5,30,57,1,100\
5,30,23,1,100\
5,30,60,1,100\
5,30,31,1,100\
5,30,38,8,826\
5,30,1,8,826\
5,70,48,1,100\
5,70,51,1,100\
5,70,12,8,826\
5,70,4,8,826\
5,70,38,1,100\
5,70,37,1,100\
5,70,5,1,100\
5,70,3,1,100\
5,0,70,1,100\
5,0,71,1,100\
5,0,29,1,100\
5,30,75,1,100\
5,30,73,1,100\
5,70,59,1,100\
5,0,38,9,913\
5,70,50,7,700\
5,70,20,7,700\
5,70,9,7,700\
5,70,43,1,100\
5,70,42,1,100\
5,70,12,1,100\
5,0,73,1,100\
5,70,49,1,100\
5,70,25,1,100\
5,70,58,7,700\
5,70,55,7,700\
5,70,49,1,100\
5,0,77,1,100\
5,0,23,1,100\
5,0,0,8,826\
5,30,61,1,100\
5,30,65,1,100\
5,70,28,4,400\
5,30,52,1,100\
5,70,92,7,700\
5,70,65,7,700\
5,90,50,1,100\
5,90,56,1,100\
5,90,20,1,100\
5,90,70,1,100\
5,90,70,1,100\
5,70,64,7,700\
5,70,39,7,700\
5,70,27,7,700\
5,70,44,7,700\
5,0,65,1,100\
5,70,78,1,100\
5,0,40,1,100\
5,0,42,1,100\
5,0,9,1,100\
5,0,8,1,100\
5,70,62,1,100\
5,70,7,1,100\
5,70,67,2,200\
5,70,59,2,200\
5,0,79,1,100\
5,70,44,1,100\
5,70,33,1,100\
5,70,12,1,100\
5,70,70,1,100\
5,30,48,1,100\
5,30,46,1,100\
5,30,11,1,100\
5,30,7,1,100\
5,30,5,1,100\
5,70,72,1,100\
5,90,43,1,100\
5,90,39,1,100\
5,90,9,1,100\
5,90,7,1,100\
5,90,4,1,100\
5,70,71,1,100\
5,30,68,1,100\
5,30,84,1,100\
5,70,57,1,100\
5,70,62,1,100\
5,70,54,1,100\
5,70,60,1,100\
5,70,27,1,100\
5,0,51,1,100\
5,0,10,2,200\
5,0,5,1,100\
5,30,39,1,100\
5,30,35,1,100\
5,30,13,1,100\
5,30,11,1,100\
5,30,6,1,100\
5,30,0,1,100\
5,70,38,1,100\
5,70,36,1,100\
5,90,59,1,100\
5,90,61,1,100\
5,90,68,1,100\
5,70,29,2,200\
5,70,34,2,200\
5,30,37,1,100\
5,30,37,1,100\
5,90,38,1,100\
5,90,39,1,100\
5,90,8,1,100\
5,90,7,1,100\
5,70,52,1,100\
5,70,52,1,100\
5,70,62,8,826\
5,70,57,8,826\
5,0,89,1,100\
5,0,87,1,100\
5,30,58,1,100\
5,30,29,8,801\
5,30,72,1,100\
5,70,59,7,700\
5,0,61,4,400\
5,0,54,4,400\
5,0,91,1,100\
5,70,61,1,100\
5,0,71,1,100\
5,70,52,1,100\
5,70,56,1,100\
5,70,18,1,100\
5,70,78,1,100\
5,70,77,1,100\
5,70,53,1,100\
5,70,50,1,100\
5,70,78,1,100\
5,70,54,6,610\
5,70,52,6,610\
5,70,24,6,610\
5,70,17,6,610\
5,30,55,6,640\
5,30,25,8,816\
5,0,66,1,100\
5,0,68,1,100\
5,0,37,1,100\
5,0,0,1,100\
5,90,56,1,100\
5,90,56,1,100\
5,90,20,1,100\
5,70,56,1,100\
5,70,55,1,100\
5,70,63,1,100\
5,70,65,1,100\
5,70,59,2,200\
5,70,44,2,200\
5,70,22,2,200\
5,70,68,4,400\
5,70,63,4,400\
5,70,26,1,100\
5,70,24,1,100\
5,90,50,1,100\
5,70,27,6,610\
5,70,27,1,100\
5,70,65,2,200\
5,70,62,2,200\
5,70,39,2,200\
5,70,34,2,200\
5,70,15,2,200\
5,70,28,1,100\
5,0,52,1,100\
5,0,51,1,100\
5,90,82,1,100\
5,90,80,1,100\
5,90,27,1,100\
5,30,72,1,100\
5,30,70,1,100\
5,0,20,1,100\
5,0,19,1,100\
5,90,33,1,100\
5,90,33,1,100\
5,90,1,1,100\
5,30,92,8,802\
5,30,90,1,100\
5,90,64,1,100\
5,90,67,1,100\
5,90,32,1,100\
5,30,66,1,100\
5,70,43,2,200\
5,70,41,2,200\
5,70,40,2,200\
5,0,31,1,100\
5,30,28,1,100\
5,30,46,1,100\
5,0,22,1,100\
5,0,23,1,100\
5,70,52,1,100\
5,70,48,1,100\
5,70,27,1,100\
5,70,24,1,100\
5,70,17,1,100\
5,70,28,1,100\
5,70,28,1,100\
5,70,55,1,100\
5,0,48,1,100\
5,0,54,1,100\
5,70,61,1,100\
5,70,11,1,100\
5,70,72,8,802\
5,70,64,1,100\
5,30,72,1,100\
5,30,65,1,100\
5,70,85,1,100\
5,70,83,1,100\
5,0,86,1,100\
5,0,31,1,100\
5,30,26,1,100\
5,30,25,7,700\
5,90,64,1,100\
5,90,38,1,100\
5,70,54,1,100\
5,70,27,1,100\
5,0,41,1,100\
5,0,42,1,100\
5,0,10,1,100\
5,0,8,1,100\
5,0,24,1,100\
5,0,16,1,100\
5,70,68,7,700\
5,70,77,1,100\
5,70,74,1,100\
5,90,62,1,100\
5,90,48,1,100\
5,0,80,1,100\
5,0,79,1,100\
5,70,50,2,200\
5,70,21,2,200\
5,70,17,2,200\
5,70,53,1,100\
5,70,54,1,100\
5,70,24,1,100\
5,70,22,1,100\
5,70,19,1,100\
5,0,51,1,100\
5,0,50,1,100\
5,0,55,1,100\
5,0,83,1,100\
5,70,56,1,100\
5,70,50,1,100\
5,90,37,1,100\
5,90,30,1,100\
5,90,4,1,100\
5,90,2,1,100\
5,70,60,1,100\
5,70,58,1,100\
5,90,32,1,100\
5,70,37,2,200\
5,70,22,1,100\
5,70,31,7,700\
5,70,7,1,100\
5,70,4,7,700\
5,70,71,9,985\
5,70,71,9,901\
5,70,57,1,100\
5,70,48,6,671\
5,30,39,1,100\
5,0,62,1,100\
5,0,64,1,100\
5,70,60,1,100\
5,70,79,1,100\
5,70,79,1,100\
5,30,67,1,100\
5,70,66,1,100\
5,70,72,1,100\
5,0,68,1,100\
5,0,66,1,100\
5,70,85,1,100\
5,90,33,1,100\
5,90,35,8,812\
5,90,2,8,812\
5,70,31,8,845\
5,0,72,1,100\
5,70,31,2,200\
5,70,66,1,100\
5,70,68,1,100\
5,90,54,8,826\
5,30,58,1,100\
5,70,72,1,100\
5,70,23,1,100\
5,70,23,1,100\
5,0,85,1,100\
5,90,75,1,100\
5,90,62,1,100\
5,70,48,4,400\
5,70,41,4,400\
5,70,13,4,400\
5,70,10,4,400\
5,70,75,4,400\
5,70,70,4,400\
5,70,28,2,200\
5,70,61,1,100\
5,70,57,1,100\
5,70,25,1,100\
5,0,67,1,100\
5,0,56,1,100\
5,90,80,1,100\
5,70,53,1,100\
5,70,27,1,100\
5,90,82,1,100\
5,90,72,1,100\
5,70,33,6,660\
5,30,35,1,100\
5,30,30,1,100\
5,30,41,1,100\
5,30,48,1,100\
5,70,77,1,100\
5,70,75,1,100\
5,70,83,1,100\
5,70,67,1,100\
5,70,72,1,100\
5,70,28,8,826\
5,70,34,8,826\
5,70,0,8,826\
5,30,70,1,100\
5,30,72,1,100\
5,0,62,1,100\
5,0,34,1,100\
5,70,46,1,100\
5,0,57,1,100\
5,70,41,1,100\
5,70,3,9,982\
5,0,40,1,100\
5,0,37,1,100\
5,0,11,1,100\
5,0,9,1,100\
5,0,67,1,100\
5,70,40,8,830\
5,70,13,9,985\
5,70,8,9,985\
5,90,68,1,100\
5,90,71,1,100\
5,90,73,1,100\
5,90,73,1,100\
5,90,45,1,100\
5,90,17,1,100\
5,90,14,1,100\
5,70,42,2,200\
5,70,31,2,200\
5,70,6,2,200\
5,70,4,2,200\
5,0,65,1,100\
5,0,66,1,100\
5,90,77,1,100\
5,70,55,1,100\
5,70,65,1,100\
5,30,80,1,100\
5,30,82,1,100\
5,70,46,7,700\
5,70,19,7,700\
5,70,18,7,700\
5,70,58,1,100\
5,70,54,1,100\
5,70,26,1,100\
5,70,24,1,100\
5,70,45,1,100\
5,70,42,1,100\
5,90,76,1,100\
5,90,79,1,100\
5,90,47,1,100\
5,90,45,1,100\
5,90,22,1,100\
5,30,66,1,100\
5,30,58,1,100\
5,30,30,1,100\
5,70,25,8,826\
5,70,6,8,826\
5,70,0,8,826\
5,70,19,1,100\
5,70,49,8,824\
5,90,56,1,100\
5,90,48,1,100\
5,90,51,1,100\
5,90,51,1,100\
5,70,32,2,200\
5,70,34,1,100\
5,70,12,8,801\
5,70,8,8,801\
5,70,3,8,801\
5,70,45,1,100\
5,70,44,1,100\
5,70,14,1,100\
5,70,12,1,100\
5,30,45,1,100\
5,30,48,1,100\
5,30,10,1,100\
5,70,50,1,100\
5,30,51,8,801\
5,30,23,8,801\
5,30,24,1,100\
5,70,68,1,100\
5,70,78,1,100\
5,30,77,1,100\
5,70,49,8,826\
5,70,52,1,100\
5,70,17,8,826\
5,70,13,8,826\
5,70,72,1,100\
5,70,55,1,100\
5,70,63,1,100\
5,70,35,1,100\
5,70,33,1,100\
5,70,6,1,100\
5,70,3,1,100\
5,70,45,6,671\
5,70,42,1,100\
5,70,14,8,818\
5,70,8,8,818\
5,0,73,1,100\
5,0,73,1,100\
5,70,65,1,100\
5,70,72,1,100\
5,90,75,1,100\
5,70,52,1,100\
5,70,46,6,620\
5,0,68,1,100\
5,0,78,1,100\
5,0,44,1,100\
5,0,17,8,801\
5,0,15,1,100\
5,70,40,6,600\
5,70,26,1,100\
5,90,72,1,100\
5,90,73,1,100\
5,70,66,1,100\
5,70,64,1,100\
5,90,65,1,100\
5,90,62,1,100\
5,30,71,1,100\
5,30,69,1,100\
5,70,66,1,100\
5,70,61,8,845\
5,0,54,1,100\
5,0,53,1,100\
5,70,30,7,700\
5,0,51,1,100\
5,0,52,1,100\
5,0,21,1,100\
5,0,21,1,100\
5,0,20,1,100\
5,0,18,1,100\
5,0,15,1,100\
5,0,15,1,100\
5,70,63,1,100\
5,70,61,1,100\
5,70,55,1,100\
5,90,62,1,100\
5,30,29,1,100\
5,90,31,1,100\
5,70,31,1,100\
5,0,43,1,100\
5,0,8,1,100\
5,90,51,8,802\
5,90,7,8,802\
5,90,76,8,802\
5,90,80,1,100\
5,90,75,1,100\
5,70,71,1,100\
5,0,60,1,100\
5,0,62,1,100\
5,0,21,1,100\
5,0,15,1,100\
5,0,15,1,100\
5,70,56,1,100\
5,70,54,1,100\
5,70,21,1,100\
5,70,60,1,100\
5,70,61,1,100\
5,30,71,1,100\
5,30,44,1,100\
5,30,17,1,100\
5,30,15,1,100\
5,30,46,1,100\
5,70,62,1,100\
5,70,48,1,100\
5,70,25,1,100\
5,70,24,1,100\
5,70,32,1,100\
5,70,37,1,100\
5,70,3,1,100\
5,70,71,1,100\
5,70,67,1,100\
5,0,34,1,100\
5,0,41,1,100\
5,0,12,1,100\
5,0,9,1,100\
5,70,74,7,700\
5,70,63,1,100\
5,70,57,1,100\
5,70,35,7,700\
5,70,35,7,700\
5,70,11,7,700\
5,70,72,1,100\
5,70,67,1,100\
5,0,44,1,100\
5,0,52,1,100\
5,0,16,1,100\
5,0,13,1,100\
5,90,59,1,100\
5,90,63,1,100\
5,70,63,1,100\
5,30,28,1,100\
5,30,26,8,802\
5,30,1,1,100\
5,70,79,1,100\
5,70,76,1,100\
5,0,54,6,600\
5,70,60,2,200\
5,90,56,1,100\
5,90,59,1,100\
5,0,60,1,100\
5,0,64,1,100\
5,30,64,1,100\
5,30,74,1,100\
5,70,64,1,100\
5,70,64,1,100\
5,30,62,1,100\
5,30,68,1,100\
5,30,51,1,100\
5,30,46,1,100\
5,30,20,1,100\
5,70,37,2,200\
5,70,36,2,200\
5,70,10,2,200\
5,30,42,1,100\
5,30,37,1,100\
5,30,9,1,100\
5,30,6,1,100\
5,70,55,1,100\
5,70,58,1,100\
5,70,58,1,100\
5,70,62,1,100\
5,70,52,1,100\
5,70,34,1,100\
5,70,1,1,100\
5,70,38,1,100\
5,70,61,7,700\
5,70,66,7,700\
5,70,30,7,700\
5,70,29,7,700\
5,70,34,7,700\
5,70,61,7,700\
5,90,30,1,100\
5,90,31,1,100\
5,70,63,6,662\
5,0,68,1,100\
5,0,65,1,100\
5,70,33,1,100\
5,70,35,8,815\
5,70,31,1,100\
5,70,33,1,100\
5,70,49,7,700\
5,70,52,7,700\
5,70,21,7,700\
5,70,13,7,700\
5,70,10,7,700\
5,70,7,7,700\
5,70,18,7,700\
5,70,59,1,100\
5,70,59,1,100\
5,90,34,1,100\
5,90,63,1,100\
5,90,60,1,100\
5,70,82,1,100\
5,70,81,1,100\
5,30,83,1,100\
5,30,82,1,100\
5,0,57,1,100\
5,0,54,1,100\
5,0,18,1,100\
5,0,15,1,100\
5,0,13,1,100\
5,0,13,1,100\
5,30,47,1,100\
5,30,45,1,100\
5,30,15,1,100\
5,30,11,1,100\
5,30,9,1,100\
5,30,40,1,100\
5,30,10,8,801\
5,30,10,8,801\
5,70,65,1,100\
5,70,64,1,100\
5,70,27,1,100\
5,70,35,1,100\
5,70,34,1,100\
5,0,56,1,100\
5,0,69,1,100\
5,70,42,8,830\
5,70,32,9,907\
5,70,7,9,982\
5,70,3,9,982\
5,70,29,1,100\
5,0,73,1,100\
5,0,74,1,100\
5,70,42,2,200\
5,0,53,1,100\
5,0,56,1,100\
5,0,23,1,100\
5,0,21,1,100\
5,70,31,1,100\
5,70,30,1,100\
5,70,48,2,200\
5,70,44,2,200\
5,70,26,2,200\
5,70,22,2,200\
5,70,22,2,200\
5,70,8,2,200\
5,70,8,2,200\
5,0,50,8,826\
5,30,42,7,700\
5,30,46,7,700\
5,70,53,8,826\
5,70,40,8,826\
5,70,29,8,826\
5,70,27,8,826\
5,90,51,1,100\
5,90,52,1,100\
5,90,48,1,100\
5,90,55,1,100\
5,70,42,1,100\
5,70,41,6,662\
5,70,20,6,662\
5,0,69,1,100\
5,0,74,1,100\
5,90,49,1,100\
5,70,34,7,700\
5,70,10,7,700\
5,70,3,7,700\
5,30,58,1,100\
5,30,24,1,100\
5,30,82,1,100\
5,30,83,1,100\
5,70,20,1,100\
5,70,21,1,100\
5,70,20,1,100\
5,70,50,1,100\
5,70,46,1,100\
5,70,24,1,100\
5,70,22,1,100\
5,70,58,1,100\
5,70,58,8,826\
5,70,59,1,100\
5,70,58,1,100\
5,70,26,1,100\
5,90,60,1,100\
5,0,60,1,100\
5,90,32,1,100\
5,90,32,1,100\
5,90,7,1,100\
5,70,54,1,100\
5,30,74,1,100\
5,30,57,1,100\
5,70,50,1,100\
5,70,53,1,100\
5,70,25,1,100\
5,70,35,1,100\
5,70,32,1,100\
5,30,88,1,100\
5,70,61,1,100\
5,0,56,1,100\
5,0,50,8,802\
5,0,68,1,100\
5,30,79,1,100\
5,30,76,1,100\
5,70,38,1,100\
5,70,49,1,100\
5,30,60,1,100\
5,70,36,2,200\
5,0,47,1,100\
5,0,14,1,100\
5,70,75,1,100\
5,70,73,1,100\
5,70,62,1,100\
5,0,87,1,100\
5,0,73,1,100\
5,0,74,1,100\
5,0,30,1,100\
5,0,32,1,100\
5,0,71,1,100\
5,90,77,1,100\
5,90,79,1,100\
5,70,38,1,100\
5,70,38,1,100\
5,70,17,1,100\
5,70,16,1,100\
5,70,7,1,100\
5,90,31,1,100\
5,90,35,1,100\
5,90,0,1,100\
5,70,32,4,400\
5,70,34,1,100\
5,70,4,8,811\
5,70,69,1,100\
5,70,68,1,100\
5,30,63,1,100\
5,0,67,1,100\
5,0,60,1,100\
5,0,23,1,100\
5,70,67,1,100\
5,70,92,1,100\
5,70,65,8,826\
5,70,54,8,826\
5,70,23,8,826\
5,30,72,1,100\
5,30,44,1,100\
5,30,37,1,100\
5,30,6,7,700\
5,0,61,1,100\
5,0,62,1,100\
5,70,40,8,845\
5,70,21,8,845\
5,70,9,8,845\
5,70,55,1,100\
5,70,56,1,100\
5,70,23,1,100\
5,70,23,1,100\
5,90,41,1,100\
5,90,14,2,200\
5,30,78,1,100\
5,70,38,8,826\
5,70,14,8,826\
5,70,13,8,826\
5,70,11,8,826\
5,70,1,8,826\
5,70,60,1,100\
5,70,55,1,100\
5,70,37,1,100\
5,70,54,1,100\
5,70,52,1,100\
5,70,25,7,700\
5,70,60,1,100\
5,70,63,1,100\
5,30,66,1,100\
5,0,38,1,100\
5,0,36,1,100\
5,0,5,1,100\
5,70,43,8,856\
5,70,61,1,100\
5,70,13,9,907\
5,70,11,9,907\
5,70,66,8,856\
5,30,38,1,100\
5,70,51,1,100\
5,70,31,1,100\
5,70,32,1,100\
5,70,1,1,100\
5,70,60,1,100\
5,70,60,1,100\
5,70,60,1,100\
5,70,57,1,100\
5,30,57,1,100\
5,30,52,1,100\
5,70,36,1,100\
5,70,36,1,100\
5,70,5,1,100\
5,70,1,1,100\
5,70,35,7,700\
5,70,60,7,700\
5,70,65,1,100\
5,70,66,1,100\
5,70,26,1,100\
5,70,50,1,100\
5,70,48,1,100\
5,70,25,1,100\
5,70,32,1,100\
5,90,61,1,100\
5,70,83,1,100\
5,70,73,1,100\
5,30,66,1,100\
5,30,61,1,100\
5,30,55,1,100\
5,30,60,1,100\
5,30,26,1,100\
5,70,48,1,100\
5,70,57,1,100\
5,70,72,1,100\
5,70,72,1,100\
5,0,62,1,100\
5,0,34,1,100\
5,0,9,1,100\
5,70,59,1,100\
5,70,66,1,100\
5,70,26,8,826\
5,70,23,8,826\
5,90,51,1,100\
5,70,59,1,100\
5,70,59,1,100\
5,70,39,1,100\
5,90,63,1,100\
5,30,34,1,100\
5,30,34,1,100\
5,30,9,1,100\
5,30,5,1,100\
5,30,55,1,100\
5,30,51,1,100\
5,30,34,8,802\
5,30,21,1,100\
5,30,7,1,100\
5,30,2,1,100\
5,30,1,1,100\
5,30,55,1,100\
5,70,47,4,400\
5,70,69,1,100\
5,70,68,1,100\
5,30,55,1,100\
5,30,57,1,100\
5,70,39,1,100\
5,70,40,8,813\
5,70,10,8,813\
5,30,34,1,100\
5,0,53,1,100\
5,70,69,1,100\
5,70,69,1,100\
5,70,39,6,610\
5,70,32,6,610\
5,0,47,1,100\
5,0,48,1,100\
5,0,83,1,100\
5,30,37,1,100\
5,30,14,1,100\
5,0,63,1,100\
5,0,54,1,100\
5,0,27,1,100\
5,70,85,1,100\
5,30,79,1,100\
5,70,81,1,100\
5,70,79,1,100\
5,30,63,1,100\
5,30,64,1,100\
5,30,76,1,100\
5,30,39,1,100\
5,30,34,1,100\
5,90,70,1,100\
5,30,74,1,100\
5,30,71,1,100\
5,30,27,1,100\
5,70,33,6,610\
5,70,31,1,100\
5,70,57,1,100\
5,70,42,1,100\
5,70,90,1,100\
5,70,96,1,100\
5,90,82,1,100\
5,90,82,1,100\
5,70,55,1,100\
5,70,59,1,100\
5,0,74,1,100\
5,0,74,1,100\
5,70,41,1,100\
5,70,42,1,100\
5,70,11,1,100\
5,70,6,1,100\
5,0,60,1,100\
5,0,67,1,100\
5,90,84,1,100\
5,70,57,1,100\
5,70,28,1,100\
5,70,35,1,100\
5,70,74,1,100\
5,0,72,1,100\
5,0,53,1,100\
5,70,32,6,610\
5,70,37,6,610\
5,70,36,4,400\
5,70,5,4,400\
5,70,71,1,100\
5,70,39,1,100\
5,70,1,1,100\
5,70,29,1,100\
5,70,29,1,100\
5,70,4,1,100\
5,70,2,1,100\
5,70,52,1,100\
5,70,56,2,200\
5,70,32,1,100\
5,0,71,1,100\
5,0,66,1,100\
5,30,67,1,100\
5,30,63,1,100\
5,30,29,1,100\
5,70,66,1,100\
5,70,32,1,100\
5,70,30,1,100\
5,70,34,2,200\
5,70,16,2,200\
5,70,26,1,100\
5,70,56,1,100\
5,70,26,8,814\
5,70,24,8,814\
5,70,23,1,100\
5,0,60,1,100\
5,0,58,1,100\
5,0,24,1,100\
5,0,23,1,100\
5,70,58,1,100\
5,70,58,1,100\
5,70,58,6,660\
5,70,54,6,660\
5,70,14,6,671\
5,70,71,1,100\
5,70,48,1,100\
5,70,59,1,100\
5,70,54,1,100\
5,30,51,1,100\
5,0,61,1,100\
5,0,56,1,100\
5,0,32,1,100\
5,70,38,1,100\
5,0,50,1,100\
5,0,51,1,100\
5,0,21,1,100\
5,0,16,1,100\
5,0,11,1,100\
5,30,30,1,100\
5,30,55,1,100\
5,30,54,1,100\
5,70,83,1,100\
5,0,65,1,100\
5,0,65,1,100\
5,70,53,1,100\
5,70,53,1,100\
5,70,21,1,100\
5,70,49,1,100\
5,90,78,1,100\
5,90,82,1,100\
5,30,30,1,100\
5,30,31,1,100\
5,30,4,1,100\
5,30,1,1,100\
5,70,63,1,100\
5,70,67,1,100\
5,0,34,1,100\
5,0,32,1,100\
5,0,7,1,100\
5,0,5,1,100\
5,70,62,1,100\
5,70,73,1,100\
5,70,62,1,100\
5,0,90,1,100\
5,0,87,1,100\
5,90,57,4,400\
5,90,55,4,400\
5,70,72,1,100\
5,70,72,1,100\
5,0,72,1,100\
5,0,79,1,100\
5,70,36,1,100\
5,70,56,1,100\
5,70,59,1,100\
5,70,24,1,100\
5,90,65,1,100\
5,90,59,1,100\
5,90,29,1,100\
5,90,45,1,100\
5,70,78,1,100\
5,70,75,1,100\
5,70,50,4,400\
5,0,39,1,100\
5,0,39,8,813\
5,0,9,8,813\
5,0,1,8,813\
5,70,54,1,100\
5,70,57,8,802\
5,70,57,1,100\
5,70,14,8,802\
5,0,48,1,100\
5,0,50,1,100\
5,0,17,1,100\
5,0,11,1,100\
5,90,61,1,100\
5,90,42,6,663\
5,90,52,1,100\
5,90,57,1,100\
5,90,14,1,100\
5,90,80,1,100\
5,70,50,1,100\
5,70,49,1,100\
5,70,23,1,100\
5,70,78,1,100\
5,70,65,1,100\
5,70,67,1,100\
5,0,96,1,100\
5,70,31,8,826\
5,70,23,8,826\
5,70,67,8,826\
5,70,56,8,826\
5,0,40,1,100\
5,0,44,1,100\
5,0,20,1,100\
5,0,18,1,100\
5,0,66,1,100\
5,70,48,2,200\
5,70,52,1,100\
5,70,49,1,100\
5,70,22,1,100\
5,70,18,1,100\
5,70,74,1,100\
5,70,69,1,100\
5,70,30,9,907\
5,70,58,9,907\
5,70,70,1,100\
5,70,70,1,100\
5,70,37,1,100\
5,30,25,1,100\
5,30,25,1,100\
5,30,25,1,100\
5,0,64,1,100\
5,70,71,1,100\
5,70,59,7,700\
5,70,57,7,700\
5,70,14,7,700\
5,70,34,1,100\
5,70,43,1,100\
5,30,44,1,100\
5,30,10,1,100\
5,30,47,1,100\
5,0,32,1,100\
5,0,36,1,100\
5,0,0,1,100\
5,0,11,1,100\
5,70,49,1,100\
5,70,67,1,100\
5,70,66,1,100\
5,70,32,1,100\
5,70,33,8,832\
5,70,53,1,100\
5,0,30,1,100\
5,0,35,1,100\
5,0,0,1,100\
5,70,50,8,845\
5,70,33,8,845\
5,70,10,8,845\
5,70,5,8,845\
5,90,68,1,100\
5,90,67,1,100\
5,30,85,1,100\
5,30,47,1,100\
5,30,21,1,100\
5,90,27,1,100\
5,90,25,1,100\
5,70,65,1,100\
5,70,66,1,100\
5,70,37,2,200\
5,70,45,1,100\
5,70,40,1,100\
5,70,7,1,100\
5,0,63,1,100\
5,0,61,1,100\
5,0,54,1,100\
5,0,81,1,100\
5,0,58,1,100\
5,0,64,1,100\
5,70,69,2,200\
5,70,43,1,100\
5,70,41,1,100\
5,70,17,1,100\
5,90,60,1,100\
5,90,61,1,100\
5,70,61,2,200\
5,70,56,2,200\
5,70,61,1,100\
5,90,80,1,100\
5,90,78,8,802\
5,0,79,1,100\
5,30,64,1,100\
5,30,68,1,100\
5,30,40,1,100\
5,30,43,1,100\
5,30,13,1,100\
5,30,11,1,100\
5,70,49,9,950\
5,70,58,6,662\
5,70,33,6,662\
5,70,31,6,662\
5,30,66,1,100\
5,30,56,1,100\
5,30,23,1,100\
5,30,21,1,100\
5,90,72,1,100\
5,0,53,1,100\
5,0,54,1,100\
5,30,53,2,200\
5,30,35,2,200\
5,70,29,1,100\
5,70,50,1,100\
5,70,57,1,100\
5,70,57,1,100\
5,90,72,1,100\
5,70,35,1,100\
5,70,28,1,100\
5,70,37,8,826\
5,70,23,8,826\
5,70,19,8,826\
